X,Y,OBJECTID,DATEREPORTED,INFORELIABILITY,INCIDENTREGION,DEAD,MISSING,NATIONALITIES,ORIGINREGION,MIGRANTROUTE,LOCATIONDESCRIPTION,NOFEMALE,NOMALE,NOCHILDREN,AGERANGE,SOURCE,URL,COMMENT,PUBLICVIEW,Cause_of_death,Number_of_survivors,type_location
-99.527126638,27.4971002230001,21766,2016/01/20 23:00:00+00,Partially Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to United States,"Rio Grande near Nuevo Laredo, Mexico",,1,,,Hoy Tamaulipas,bit.ly/1ndeAUz,"The body of an unidentified man was found after he drowned in the Rio Grande near Nuevo Laredo, Mexico, presumably attempting the illegal crossing to the United States.",Yes,Drowning,,
26.8328420080001,38.128906844,22163,2016/01/13 23:00:00+00,Partially Verified,Mediterranean,6,,Unknown,MENA,Eastern Mediterranean,"Near Seferihisar, Izmir, Turkey, likely en route to Samos",1,6,,,Reuters,reut.rs/1J5GQCR,,Yes,Drowning,,
26.9023079450001,37.786909531,22563,2016/01/22 23:00:00+00,Verified,Mediterranean,1,,Unknown,Unknown,Eastern Mediterranean,"Found off the north end of Samos Island, Greece",,1,,,Hellenic Coast Guard via IOM Athens,http://www.hcg.gr/node/11885,,Yes,Drowning,,
13.6154756240001,35.9591896420001,22564,2016/01/24 23:00:00+00,Partially Verified,Mediterranean,1,,Somalia,Horn of Africa,Central Mediterranean ,"Body brought to Sicily, Italy",,1,1,,IOM Rome,,Body brought to Sicily along with about 700 migrants who were rescued.,Yes,Drowning,,
26.34129954,39.3816070330001,22963,2016/01/23 23:00:00+00,Verified,Mediterranean,1,,Unknown,Unknown,Eastern Mediterranean,"Found on Kagias beach, Lesvos, Greece",1,,1,2-3,Hellenic Coast Guard via IOM Athens,http://www.hcg.gr/node/11886,Body in advanced decay.,Yes,Drowning,,
13.5100760830001,43.5981579940001,23363,2016/01/22 23:00:00+00,Partially Verified,Europe,1,,Morocco,MENA,,"Ancona, Italy",,1,,22,Corriere Adriatico,http://bit.ly/1WHrois,Young man fell from the undercarriage of a moving truck and was crushed by the wheel. He likely came by ferry from Greece into Italy (to be confirmed).,Yes,Vehicle accident,,
22.7317520780001,41.1434233680001,23763,2016/01/24 23:00:00+00,Partially Verified,Europe,1,,Pakistan,South Asia,Eastern Borders ,"Kilkis, Greece (near FYROM border)",,1,,,"Greek Reporter, AFP",bit.ly/1OK9318 and yhoo.it/1K88Gi5,,Yes,Violent robbery,,
13.108107182,36.2254014370001,24163,2016/01/24 23:00:00+00,Verified,Mediterranean,1,,Somalia,Horn of Africa,Central Mediterranean ,between North Africa and Sicily,,1,1,,IOM Italy,,,Yes,Drowning,,
104.225999645,1.55129714300006,24164,2016/01/25 23:00:00+00,Partially Verified,Southeast Asia,23,12,Indonesia,South East Asia,,"Beach near Bandar Penawar, Malaysia",9,4,,,SBS,bit.ly/1PPhpC8,,Yes,Drowning,,
27.270912739,37.3340511,24563,2016/01/25 23:00:00+00,Partially Verified,Mediterranean,5,16,Unknown,MENA,Eastern Mediterranean,"Didim district, Aydin, Turkey",,,3,,Hurriyet Daily News,bit.ly/1K8kHEc,"At least five migrants were found dead off Turkey’s western coast on Jan. 26 after their boat capsized as they were trying to reach the Greek coast.  Fishermen in the Didim district of Aydın province in Turkey’s Aegean region informed coast guards of the dead migrants upon noticing their bodies floating on the water. The Turkish Coast Guard removed the five bodies from the water and rescued one migrant, who was not reported to be in a life-threatening condition.  The rescued migrant said there were another 16 migrants on the boat.",Yes,Drowning,,
27.311360037,36.9193071440001,24963,2016/01/26 23:00:00+00,Partially Verified,Mediterranean,7,,Unknown,MENA,Eastern Mediterranean,"off the northern coast of Kos, Greece",2,4,2,1 infant,Hellenic Coast Guard,http://www.hcg.gr/node/11900,Seven bodies have been recovered from a boat carrying migrants or refugees which sank off the northern coast of the island of Kos. The coast guard said one survivor managed to reach the shore and raise the alarm.,Yes,Drowning,,
27.042479439,37.8096481960001,25363,2016/01/23 23:00:00+00,Verified,Mediterranean,2,,Unknown,MENA,Eastern Mediterranean,"northeast of Samos, Greece",1,1,,,Hellenic Coast Guard,http://www.hcg.gr/node/11888,,Yes,Drowning,,
24.533328403,38.883327878,25364,2016/01/23 23:00:00+00,Verified,Mediterranean,1,,Unknown,MENA,Eastern Mediterranean,"Skyros island, Greece",,1,,,Hellenic Coast Guard,http://www.hcg.gr/node/11888,,Yes,Drowning,,
27.0252352700001,37.775897774,25763,2016/01/24 23:00:00+00,Verified,Mediterranean,2,,Unknown,MENA,Eastern Mediterranean,"Samos, Greece",,2,,,Hellenic Coast Guard,http://www.hcg.gr/node/11895,,Yes,Drowning,,
27.036031441,37.728947308,25764,2016/01/25 23:00:00+00,Verified,Mediterranean,1,,Unknown,MENA,Eastern Mediterranean,"Glyfo beach, Samos, Greece",,1,,,Hellenic Coast Guard,http://www.hcg.gr/node/11895,,Yes,Drowning,,
27.0510932770001,37.7528742160001,25765,2016/01/27 23:00:00+00,Verified,Mediterranean,28,13,Kurdistan,MENA,Eastern Mediterranean,"off the coast of Samos, Greece",6,10,10,"5M, 4F children",IOM Greece,http://bit.ly/1nQFQIZ,"2 bodies of those initially reported missing were found on Samos on the 29th January. 1 man was found in Mourtia, and 1 boy in Agia Markella, Samos, Greece.",Yes,Drowning,,
11.344313071,37.1759251890001,26563,2016/01/29 23:00:00+00,Verified,Mediterranean,6,64,"Nigeria, others",Sub-Saharan Africa,Central Mediterranean ,Channel of Sicily,,,,,IOM Italy,,,Yes,Drowning,,
26.4259405870001,39.4733294220001,26963,2016/01/29 23:00:00+00,Partially Verified,Mediterranean,39,,"Afghanistan, Iraq, Syria",MENA,Eastern Mediterranean,"Between Ayvacik, Canakkale, Turkey and Lesvos, Greece",,,5,,AFP and the Guardian,ab.co/1nvdpjx and bit.ly/20zmHt5,"Situation is still developing, numbers may change to reflect new information.",Yes,Drowning,,
26.8077982130001,38.141418706,26964,2016/02/01 23:00:00+00,Partially Verified,Mediterranean,9,,Unknown,MENA,Eastern Mediterranean,"off the coast of Seferihisar, Turkey",,,2,,Hurriyet Daily News,bit.ly/1QEcPd6,"Nine migrants, including two children, died when their boat sank off Turkey’s Aegean coast, near the Seferihisar shore of İzmir province. Eleven migrants who were waiting on the shore said the fiber boat sank due to the waves.  Turkish Coast Guard recovered the bodies of nine migrants, including two children, from the sea, while two migrants were also rescued while swimming during search and rescue operations.",Yes,Drowning,,
26.5188539690001,37.5930549280001,26966,2015/12/26 23:00:00+00,Partially Verified,Mediterranean,1,,Syrian,MENA,Eastern Mediterranean,"Fourni Island, Greece",1,,,,Hellenic Coast Guard,,,Yes,Drowning,,
26.550396339,39.1184404090001,26967,2015/12/30 23:00:00+00,Verified,Mediterranean,1,,Syrian,MENA,Eastern Mediterranean,"Kara Tepe accommodation area in Lesvos, Greece",1,,1,10,IOM Greece,,"A 10-year-old Syrian girl died due to meningitis upon arrival to Kara Tepe refugee accommodation area in Lesvos, Greece",Yes,Meningitis,,
-100.68883913,29.049679251,26968,2015/06/20 22:00:00+00,Partially Verified,U.S./Mexico Border,1,,Guatemalan,Central America,Central America to United States,"Rio Bravo, Mexico",,1,,,Contacto,http://bit.ly/1mSBY9T,,Yes,Drowning,,
1.86525363900006,50.934847856,26969,2015/10/14 22:00:00+00,Partially Verified,Europe,1,,Syria,Middle East,Calais to UK,Motorway close to the Channel Tunnel near Calais,1,,,approx. 30,Calais Migrant Solidarity,bit.ly/22N7qH6,,Yes,Hit by vehicle,,
-94.21032461,17.9461395380001,26970,2015/11/14 23:00:00+00,Partially Verified,Central America incl. Mexico,1,,Unknown,Central America,Mexico to United States,"Between municipalities of Moloacán and Las Choapas, Veracruz, Mexico",,1,,,Noticias Ver,http://bit.ly/1IesZcI,,Yes,Shot,,
94.999995841,9.99999942300008,26975,2015/03/30 22:00:00+00,Partially Verified,Southeast Asia,243,,,South East Asia,Bay of Bengal and Andaman Sea,,,,,,UNHCR,http://www.unhcr.org/554c6a746.html,UNHCR estimate for total deaths in Bay of Bengal and Andaman Sea for January through March 2015,Yes,Mixed,,
27.2153802660001,37.336622074,27364,2016/01/30 23:00:00+00,Partially Verified,Mediterranean,3,,Syria,MENA,Eastern Mediterranean,"Off the coast of Didim, Aydin, Turkey. En route to Farmakonisi, Greece",,,2,,Hurriyet Daily News,bit.ly/1SpNCGV,"At least three Syrian migrants, including two children, drowned off the western Turkish resort town of Didim. Some other 12 migrants were rescued by Turkish Coast Guard teams. The bodies of three drowned migrants were sent to the Didim Public Hospital and later to the morgue of the forensic institute in the Aegean province of İzmir.",Yes,Drowning,,
94.999995841,10.0108186640001,27366,2015/06/29 22:00:00+00,Verified,Southeast Asia,60,,Rohingya,South East Asia,Bay of Bengal and Andaman Sea,Bay of Bengal and Andaman Sea,,,,,UNHCR,http://www.unhcr.org/554c6a746.html,Total deaths in Andaman Sea and Bay of Bengal reported by UNHCR for months of April through June 2015.,Yes,Mixed. Migrants were stranded on boats,,
1.83941497800004,50.964421653,27369,2015/09/19 22:00:00+00,Partially Verified,Europe,1,,Morocco,MENA,Calais to UK,Port of Calais,,1,,22,Morocco World News,,Death occured while trying to swim to ferry,Yes,Drowning,,
-96.14135241,19.195437903,27372,2015/10/08 22:00:00+00,Partially Verified,Central America incl. Mexico,3,,Ecuador,South America,Central America to United States,"Tlalixcoyan, Veracruz, Mexico",,3,,"28, 38, 52",La Voz,bit.ly/1NPoSj7  http://bit.ly/2b3Hsws,,Yes,Vehicle accident,,
50.2041190510001,14.9136347900001,27373,2015/11/16 23:00:00+00,Partially Verified,Horn of Africa,1,,Ethiopian,Horn of Africa,Other,"Sharag Bin Taleb, Hadramout Governorate, Yemen",,1,1,17,Society for Humanitarian Solidarity,http://shsyemen.org/en/?cat=4,,Yes,Drowning,,
-98.061832771,26.0430892520001,27374,2015/11/20 23:00:00+00,Partially Verified,U.S./Mexico Border,1,,Salvadoran,Central America,Central America to United States,"Rio Grande, Tamaulipas, Mexico",,1,,38,Diario 1,http://bit.ly/1TqDCtS,,Yes,Drowning,,
-98.749998697,23.999998593,27375,,,,4,,,Central America,,"Tamaulipas, Mexico",,,,,Noticiero de San Vicente,http://bit.ly/1UhgxK7,,Yes,,,
98.4489105680001,8.11157389400006,27379,2015/01/01 17:01:00+00,Partially Verified,Southeast Asia,3,,Ethnic Rohingya,South East Asia,,"Island off the coast of Phang Nga, the mainland province north of Phuket, Thailand",,1,,,Phuket Wan - Tourism News,http://bit.ly/14qimAe,Occurred on unspecified date in January 2014,Yes,Beating/shot by traffickers,,
94.999995841,9.99999942300008,27767,2015/05/14 22:00:00+00,Partially Verified,Southeast Asia,10,,Reported as unspecified nationals of Rohingya,South East Asia,Bay of Bengal and Andaman Sea,Andaman Sea,,,,,BBC,http://bbc.in/1F9SIhx,Died on board stranded boat,Yes,Mixed,,
92.6251675920001,19.5546081420001,27768,2015/03/30 22:00:00+00,Verified,Southeast Asia,,130,Rohingya,South East Asia,Bay of Bengal and Andaman Sea,Bay of Bengal or Andaman Sea,,,,,Arakan Project,,"Departed from Rakhine State, Myanmar",Yes,Unknown - likely drowning,,
26.951335047,37.835235401,28166,2015/10/20 22:00:00+00,Verified,Mediterranean,,13,at least 4 Syrian,MENA,Eastern Mediterranean,"North of Samos, Greece",1,,2,,Hellenic Coast Guard,http://bit.ly/1XsWx9O,,Yes,Drowning,,
-100.508494208,28.7117481820001,28168,2015/07/20 22:00:00+00,Partially Verified,U.S./Mexico Border,3,,Mexican,Central America,Mexico to United States,"Rio Grande River near Eagle Pass, Texas",,3,1,"35, 32, 6",Eagle Pass Business Journal,http://bit.ly/1MHOaPv  and http://bit.ly/1CUWrln,,Yes,Drowning,,
-104.55379119,29.7132052060001,28170,2015/10/28 23:00:00+00,Partially Verified,U.S./Mexico Border,1,,Mexican,Central America,Mexico to United States,"Rio Grande, Mexico",,1,,,"Grupo Sieno, Twitter",bit.ly/1SuTiiO,,Yes,Drowning,,
-98.637639792,26.208719644,28171,2015/11/16 23:00:00+00,Partially Verified,U.S./Mexico Border,1,,Honduran,Central America,Central America to United States,"Rio Grande, near Tamaulipas, Mexico",,1,,38,La Prensa,http://www.laprensa.mx/notas.asp?id=402666,,Yes,Drowning,,
29.6262961420001,36.191017806,28566,2015/12/14 23:00:00+00,Partially Verified,Mediterranean,2,3,Syrian,MENA,Eastern Mediterranean,"Off the coast of Kas, Antalya, Turkey, likely en route to Kastelorizo/Megisti, Greece",2,,2,7 and 11,Hurriyet Daily News,http://bit.ly/1NUH2ov,,Yes,Drowning,,
26.213545788,38.3764129750001,28567,2015/12/18 23:00:00+00,Verified,Mediterranean,1,,Unknown,Middle East/ South Asia,Eastern Mediterranean,"En route to Chios, Greece",1,,1,2 years old,Hellenic Coast Guard via IOM Athens,http://www.hcg.gr/node/11694,,,Drowning,,
27.125851782,37.2847608600001,28568,2015/12/21 23:00:00+00,Verified,Mediterranean,13,1,Unknown,Middle East/ South Asia,Eastern Mediterranean,off the coast of Farmakonisi islands,2,4,7,,Hellenic Coast Guard via IOM Athens,,,Yes,Drowning,,
-98.629149088,24.1504580480001,28569,2015/11/27 23:00:00+00,Partially Verified,Central America incl. Mexico,4,,Unknown,Central America,Mexico to United States,"Tamaulipas, Mexico",,,,,Noticiero de San Vicente,http://bit.ly/1UhgxK7,,Yes,Vehicle accident,,
-98.3312182619999,26.1444319400001,28572,2015/06/06 22:00:00+00,Partially Verified,U.S./Mexico Border,1,,Mexican,Central America,Mexico to United States,"Rio Grande, near recreation centre La Playita in Reynosa, Tamaulipas, Mexico",,1,1,15,La Prensa,http://www.laprensa.mx/notas.asp?id=371404,,Yes,Drowning,,
-100.511717247,28.7021093700001,28574,2015/09/11 22:00:00+00,Partially Verified,U.S./Mexico Border,1,,Unknown,Central America & Mexico,Mexico to United States,"Rio Grande, Centinela in Piedras Negras, Coahuila, Mexico",,1,,,Zocalo Saltillo,http://bit.ly/1VTxKv3,,Yes,Drowning,,
-102.341597857,29.8897714450001,28576,2015/10/21 22:00:00+00,Partially Verified,U.S./Mexico Border,1,,Unknown,Central America & Mexico,Mexico to United States,"Rio Grande near El Carrizal, Mexico",,1,,25-30,La Prensa,http://www.laprensa.mx/notas.asp?id=397034,,,Drowning,,
44.720221592,-12.6549192579999,28977,2015/09/27 22:00:00+00,Partially Verified,Sub-Saharan Africa,3,19,Comoran,Sub-Saharan Africa,Comoros to Mayotte,between Comoran islands and Mayotte,1,,2,"20F, 2 children",AFP,bit.ly/23NpGkf,,Yes,Likely drowning,,
-107.185544875,29.3516616650001,29777,2016/01/01 23:00:00+00,Partially Verified,Central America incl. Mexico,3,,Honduras,Central America & Mexico,Central America to United States,Northern Mexico,,3,,'jovenes',Tiempo,bit.ly/1Sx35VI,"Note: date of death occurred on Jan 1, but is recorded as Jan 2 for technical reasons",,Unknown,,
23.0004882810001,43.144472842,29778,2016/01/19 23:00:00+00,Verified,Europe,1,,Unknown,MENA,Western Balkan,"Western Bulgaria, near Serbian border",,1,,,UNHCR,http://www.unhcr.org/56aa19556.html,,,"Exposure, Hypothermia",,
35.667495881,33.9749969330001,29779,2016/01/24 23:00:00+00,Partially Verified,Middle East ,1,,Syria,MENA,Other,"Masnaa, Lebanon",1,,,,Gulf News,bit.ly/1OK96Kl,,,Hypothermia,,
35.8333286650001,33.8333270040001,29780,2016/01/24 23:00:00+00,Partially Verified,Middle East,3,,Syria,MENA,Other,Lebanon,,,,,Gulf News,bit.ly/1OK96Kl,"Total Syrian refugees who have died of exposure in Lebanon in 2016 as of 25 January, as reported by Gulf News.",,Hypothermia,,
22.7807617190001,42.9035202,30177,2016/01/22 23:00:00+00,Verified,Europe,1,,Unknown,MENA,Western Balkans,"Western Bulgaria, near Serbian border",,1,,,UNHCR,,http://www.unhcr.org/56aa19556.html,,"Exposure, hypothermia",,
27.5249175930001,41.979138311,30178,2016/02/06 23:00:00+00,Verified,Europe,2,,Afghanistan,South Asia,Western Balkan,"Malko Tarnovo, in southeastern Bulgaria, close to the border with Turkey",2,,1,14-16 and 30-40,AFP and Sofia News Agency,http://yhoo.it/1ok7iPH and http://bit.ly/1LakECW,,,Hypothermia,,
-74.2861328129999,-1.03548541799995,30179,2016/02/06 23:00:00+00,Partially Verified,South America,1,,Peru,South America,Central America to United States,Peru-Chile border,,1,,27,Fox News,http://fxn.ws/1S2ynPt,,,Landmine,,
26.630858586,39.11524487,30180,2016/02/07 23:00:00+00,Partially Verified,Mediterranean,27,9,Unknown,MENA,Eastern Mediterranean,"near Lesvos, Greece",,,11,,"The Guardian, BBC",http://bit.ly/1SZcdki and bbc.in/1T8pusf,,,Drowning,,
36.1572189240001,36.20654691,30181,2016/02/07 23:00:00+00,Partially Verified,Middle East ,1,,Syria,MENA,,"Hatay, Turkey",1,,1,1 year,Hurriyet Daily News,bit.ly/20jFhmY,,,"Hypothermia, Malnutrition",,
41.2769366110001,39.908606897,30182,2016/01/27 23:00:00+00,Partially Verified,Middle East ,1,,Afghanistan,South Asia,Other,"Van province, Turkey, taken to Erzurum hospital",,1,,,Daily Sabah,https://bitly.com/,En route to Eastern Mediterranean,,"Exposure, hypothermia",,
51.0205060230001,35.199293449,30183,2015/10/17 22:00:00+00,Partially Verified,Middle East ,20,,Afghanistan,South Asia,Other,"Between Tehran and the central city of Qom, Iran",,,,,Various media,bit.ly/1V35Hbo,,,Vehicle accident,,
-16.752327195,25.82230759,30577,2016/02/01 23:00:00+00,Partially Verified,North Africa,8,,Unknown,Sub-Saharan Africa,West Africa,"Between Dakhla, Western Sahara and Gran Canaria, Spain",,,,,Canarias7,bit.ly/1SLpxdH,"7 migrants from Sub-Saharan Africa drowned en route from Mauritania to Gran Canaria, Spain. One migrant died later in the Hospital Insular, Gran Canaria.",,Drowning,41,
1.84380725400007,50.968657933,30977,2016/02/09 23:00:00+00,Partially Verified,Europe,1,,Unknown,Unknown,Calais to UK,"Port of Calais, France",,1,,,Le Figaro,bit.ly/23YBm3O,,,Drowning,,
26.1378205290001,38.3779583240001,31377,2016/02/16 23:00:00+00,Partially Verified,Mediterranean,1,,Afghanistan,South Asia,Eastern Mediterranean,"Arrived at Agia Ermioni, Chios, Greece",,,1,4,Greek Reporter,bit.ly/1oqQztJ,,,Exposure,2,
-81.904392964,23.9447851640001,31777,2016/02/16 23:00:00+00,Partially Verified,Caribbean,,1,Cuba,Caribbean,Caribbean to United States,"Between Cuba and Man Key, Key West, Florida USA",,,,,"Sun Sentinel, Miami Herald",hrld.us/1R93YjJ and bit.ly/1mJq8yn,,,Drowning,12,
-99.333646405,27.6669571950001,33377,2016/02/08 23:00:00+00,Verified,U.S./Mexico Border,11,,Unknown,Central America,Mexico to United States,"Webb County, Texas, USA",,,,,Webb County Medical Examiner,,,,mixed,,
19.6666682600001,46.0999989860001,33777,2016/02/11 23:00:00+00,Partially Verified,Europe,1,,Unknown,Unknown,Western Balkan,"Subotica, Serbia, en route to Hungary",,1,,,"Blog de veille sur les droits de l'Homme en Serbie, B92",http://bit.ly/1Uo7dGU and http://bit.ly/1oEkKOc,,,Electrocution on railway,,
-98.2878513049999,26.0354300400001,34178,2016/02/29 23:00:00+00,Partially Verified,U.S./Mexico Border,1,,El Salvador,Central America,Mexico to United States,"Rio Grande near Reynosa Diaz, Reynosa, Tamaulipas, Mexico",,1,,27,La Prensa Grafica,bit.ly/1RJAycg,,,Drowning,,
-99.436903161,27.1386340980001,34577,2015/03/10 23:00:00+00,Partially Verified,U.S./Mexico Border,1,,Unknown,Unknown,Mexico to United States,"Rio Grande near Guerrero, Coahuila, Mexico",,,,,@Frankzocalo,https://twitter.com/Frankzocalo,,,Drowning,,
27.1836307180001,37.3368740330001,34977,2016/03/05 23:00:00+00,Partially Verified,Mediterranean,25,,Unknown,Middle East/ South Asia,Eastern Mediterranean,"Off the coast of Didim, Aydin, Turkey, likely en route to Farmakonisi, Greece",,,10,,"AP, BBC",abcn.ws/1L932wQ and bbc.in/1LKdg6K,,,Drowning,15,
26.555989901,39.1058499420001,35377,2016/03/01 23:00:00+00,Verified,Mediterranean,1,,Unknown,Middle East/ South Asia,Eastern Mediterranean,"Mytilene Hospital, Lesvos",,1,1,1 Year,IOM Greece,,,,Respiratory problem,,
-5.37255004299993,35.9160198980001,35777,2016/01/01 23:00:00+00,Partially Verified,Mediterranean,1,,Unknown,Sub-Saharan Africa,Western Mediterranean,"body found on Benzú beach, near the Morocco-Spain border",,,,,El Mundo,bit.ly/1W83zj4,,,Drowning,,
26.334488462,39.4711989050001,35778,2016/03/09 23:00:00+00,Partially Verified,Mediterranean,5,2,"Afghanistan, Iran",MENA,Eastern Mediterranean,"Off the coast of Ayvacik, Canakkale en route to Lesvos, Greece",,,,,Hurriyet Daily News,bit.ly/2252uML,,,Drowning,9,
12.108693728,36.416067583,32177,2016/02/18 23:00:00+00,Partially Verified,Mediterranean,2,,Unknown,Unknown,Central Mediterranean ,Off the coast of Siculiana in Western Sicily,,,,,Reuters,http://reut.rs/1PKCwbF,,,Presumed drowning,,
-117.070559704,32.544831893,32577,2016/02/20 23:00:00+00,Partially Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to United States,"near US-Mexico border in San Ysidro, California, just south of the Gateway of the Americas Mall off Dairy Mart Road.",,1,,,CBS8,bit.ly/20PLBTC,,,Unknown,,
11.586776964,36.6191609850001,32977,2016/02/22 23:00:00+00,Partially Verified,Mediterranean,5,,Unknown,Sub-Saharan Africa,Central Mediterranean ,Between Tunisia and Sicily,3,2,,,IOM Italy,,,,Asphyxiation,403,
-98.7436786759999,26.3151499190001,36178,2016/02/24 23:00:00+00,Partially Verified,U.S./Mexico Border,1,,Mexico,Central America,Mexico to United States,"in the Rio Grande near the office of the Justice of the Peace, Rio Grande, Texas",,1,,,Via Libre,bit.ly/1QG2T4a,,,Drowning,,
11.7277392440001,48.111599481,36577,2016/03/10 23:00:00+00,Partially Verified,Europe,1,,Egypt,MENA,Other,"Train tracks near Haar, Germany.",,1,1,17,Reuters,reut.rs/1RUFHye,Attempting to migrate from Austria to Germany,,Fell from train,,
22.52927579,41.140847326,36578,2016/03/13 23:00:00+00,Partially Verified,Europe,3,,Unknown,MENA,Western Balkan,"Suva Seka River, near Greek-Macedonian border town of Gevgelija",1,2,,,Reuters,reut.rs/1UsRfed,,,Drowning,23,
-2.93560482599997,35.278313817,36977,2016/03/11 23:00:00+00,Partially Verified,Mediterranean,1,,Maghreb,MENA,Western Mediterranean,"port of Melilla, Spain",,1,1,16,Asociación Pro Derechos Humanos de Andalucía,bit.ly/1UsxqUu,,,Drowning,,
30.972890625,32.1912564850001,37377,,,,,,,,,,,,,,,,,,,,
27.3860171320001,36.886262534,37777,2016/03/13 23:00:00+00,Partially Verified,Mediterranean,,8,Pakistan,South Asia,Eastern Mediterranean,"Near Kos, Greece",,,,,AFP,http://bit.ly/1pIxswi,,,Drowning,5,
-115.058576508,32.705326601,38177,2016/03/13 23:00:00+00,Partially Verified,U.S./Mexico Border,1,,Mexico,Central America,Mexico to United States,"Near the All American Canal, Baja California",,1,,,La Voz de la Frontera,http://bit.ly/1U0WZNQ,,,Drowning,,
12.5177873640001,33.17343885,38577,2016/03/16 23:00:00+00,Partially Verified,Mediterranean,4,,Unknown,Sub-Saharan Africa,Central Mediterranean,"Near the coast of Sabrata, 65km west of Triopli, Libya",,,,,Xinhua,http://bit.ly/1UmcCPJ,,,Boat fire,,
12.733533693,32.9434643220001,38579,2016/03/18 23:00:00+00,Partially Verified,Mediterranean,49,,"mostly from Sudan, Bangladesh",Unknown,Central Mediterranean ,"Near the port of Zawiya, west of Tripoli",,,,,AFP,http://bit.ly/1MwM2M1,,,Drowning,1300,
29.502498658,36.162034851,38580,2016/03/19 23:00:00+00,Partially Verified,Mediterranean,2,,Unknown,MENA,Eastern Mediterranean,"off the coast of Ro, Greece",2,,2,"1, 2 years",IOM Greece,http://bit.ly/1Rw4rtE,,,Unknown (bodies recovered on boat),40,
26.356084433,39.3505089110001,38581,2016/03/19 23:00:00+00,Verified,Mediterranean,2,,Unknown,MENA,Eastern Mediterranean,"Lesvos, Greece",,2,,"39, 36 years",IOM Greece,http://bit.ly/1WBT5bT,,,Unknown (bodies recovered on boat),,
12.596404471,35.4095367780001,38582,2016/03/20 23:00:00+00,Verified,Mediterranean,,4,Unknown,Unknown,Central Mediterranean,"between Lampedusa, Italy, and Libya",,,,,IOM Italy,,,,Unknown,,
-5.34323058,35.8700421460001,38977,2016/01/03 23:00:00+00,Partially Verified,Mediterranean,3,,Unknown,Sub-Saharan Africa,Western Mediterranean,Between Morocco and Ceuta,,,,,Yabiladi,bit.ly/1Yvkca7,,,Drowning,,
-68.206266501,18.0476008850001,38978,2016/01/20 23:00:00+00,Partially Verified,Caribbean,1,,Cuba,Caribbean,Caribbean to United States,"10 km from Palmilla, Puerto Rico",,1,,,Avance 24 en Linea,http://bit.ly/1UCG9n8,,,Shot,5,
-84.109410291,25.966420693,39377,2016/03/18 23:00:00+00,Partially Verified,Caribbean,9,,Cuba,Caribbean,Caribbean to United States,"130 miles west of Marco Island, off southwest Florida",,,,,The Star,http://on.thestar.com/1T3VVaU,,,Unknown (bodies recovered on boat),18,
-97.78915846,27.221708205,39378,2016/03/19 23:00:00+00,Partially Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to United States,"Near Border Patrol Checkpoint in Sarita, Kenedy County, Texas, USA",1,,,,KrisTV,bit.ly/1Zqk0JF,,,Unknown,,
-97.8149996669999,27.2986468780001,39379,2016/03/19 23:00:00+00,Partially Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to United States,"Riviera, Texas",,,,,KrisTV,bit.ly/1Zqk0JF,,,Unknown,,
27.533329189,41.98332779,39778,2016/03/22 23:00:00+00,Partially Verified,Europe,2,,Unknown,MENA,Western Balkan,"Malko Tarnovo, Bulgaria, near border with Turkey",,2,,,AFP,bit.ly/1LIXgT1,,,Unknown (bodies found decomposed),,
9.11214501600006,39.2201937030001,40177,2016/03/20 23:00:00+00,Partially Verified,Mediterranean,1,,Somalia,Horn of Africa,Central Mediterranean ,"Died in San Giovanni di Dio Hospital after arrival to Cagliari, Italy",,1,1,15,La Nuova,bit.ly/21Ipa3i,,,Lung infection,,
14.933377541,35.91243732,40577,2016/03/18 23:00:00+00,Verified,Mediterranean,2,,unknown,Unknown,Central Mediterranean ,"brought to Pozzallo and Catania, Italy",,,,,IOM Italy,,"IOM Italy reports that two bodies were found near Pozzallo and Catania and Italy, likely from the incident near Libya on the same day",,Drowning,,
12.494282727,32.8162891050001,40977,2016/03/29 22:00:00+00,Verified,Mediterranean,4,86,Unknown,Unknown,Central Mediterranean ,"near Sabratha, Libya",,,,,"Reuters, IOM Italy",reut.rs/1RrLT2f,"4 bodies found on the coast of Garabulli, Libya on 1 April http://bit.ly/2425JsB",,Drowning,32,
1.86533961800006,50.9348478420001,40978,2016/03/30 22:00:00+00,Verified,Europe,1,,Syria,South Asia,Calais to UK,"A16 near Calais, France",,1,,22,La Informacion,http://bit.ly/1MVpNQg,,,Hit by Vehicle,,
45.003259626,-12.6143714909999,41378,2016/03/01 23:00:00+00,Verified,Sub-Saharan Africa,3,,likely Comoros,Sub-Saharan Africa,Comoros to Mayotte,"M'Tsamboro, Mayotte, France",,,,,L'Info,http://bit.ly/1TgfEUW,,,Drowning,,
-92.9880395009999,16.713745659,41379,2016/03/13 23:00:00+00,Verified,Central America incl. Mexico,1,,Honduras,Central America,Central America to United States,"Chiapas, Mexico",,1,,40,Desaparecidos y sin reclamar en la frontera,bit.ly/1Y1Gsre,,,Train accident,,
